id,title,price,category,keywords,short_desc,full_desc,images_links,images_names
1689,مزيل عرق ريكسونا شاور فرش 150مل,11.5,العناية الشخصية,مزيل عرق، مضاد تعرق، ريكسونا,مزيل عرق سبراي من ريكسونا بتقنية موشن سينسTM التي تزودك بالحماية اللازمة,"يلين البشرة الجافة والمتهيجة مع مستخلصات الأفوكادو
حماية 48 ساعه من التعرق
تمنحك نظافة وانتعاش. تمنحك الراحة وتجعلك جافة طوال اليوم
لا يترك اي بقع على الأقمشة البيضاء او السوداء، ولا يترك البقع الصفراء على الملابس الملونة،
تم اختبار تأثيره على الجلد بواسطة اطباء الجلد.",https://smartshopping.sa/web/image/product.product/1689/image_1024,product_product_1689_image_1024.png
1688,بخاخ مزيل عرق دوف نعومة الباودر 150مل,11.5,العناية الشخصية,مزيل عرق، مضاد تعرق، بخاخ عرق,"مزيل للعرق يمنحك انتعاشة قوية وملمس ناعم حريري مع رائحة متوهجة

","بخاخ مزيل للعرق برائحة ناعمة لطيفة من الفاونيا والفريزيا مع ذرات البودرة الهادئة التي تعطر الجسم بشكل مثالي وتحد من ظهور الروائح الكريهة أو روائح التعرق
قوامه الناعم الكريمي يحافظ على البشرة من التهيج او الالتهاب ويزيد من نعومتها وحيويتها القوية
يمنحك انتعاشة قوية وملمس ناعم حريري مع رائحة متوهجة",https://smartshopping.sa/web/image/product.product/1688/image_1024,product_product_1688_image_1024.png
1693,بلسم بانتين امتزاج الطبيعة 360 مل,11.5,العناية الشخصية,بلسم شعر، بلسم، بانتين,بلسم بانتين امتزاج الطبيعة يحتوي على تركيبة كثيفة التغذية بالـ برو-في تغذي شعرك وتحارب تقصف الأطراف وتترك شعرك ناعمًأ ومشرقًا. ,"يرطّب الشعر بلطف للمساعدة على منع ظهور تقصّف أطراف الشعر
مع خلاصة زهرة كاسيا للترطيب من الجذور حتى الأطراف
يترك شعرك قوياً ومقاوماً للتكسير الناتج عن التصفيف
للشعر الجاف والخالي من الحياة
مناسب للاستخدام اليومي
لأفضل النتائج، إستخدميه مع منتجات أخرى من مجموعة بانتين برو-في نيتشر فيوجن",https://smartshopping.sa/web/image/product.product/1693/image_1024,product_product_1693_image_1024.png
1690,بخاخ مزيل عرق نيفيا 150مل,11.5,العناية الشخصية,مزيل عرق، مضاد تعرق، بخاخ عرق," مزيل ناتشورال فيرنيس يلين البشرة الجافة والمتهيجة مع مستخلصات الأفوكادو
حماية 48 ساعه من التعرق","يلين البشرة الجافة والمتهيجة مع مستخلصات الأفوكادو
حماية 48 ساعه من التعرق
تمنحك نظافة وانتعاش. تمنحك الراحة وتجعلك جافة طوال اليوم
لا يترك اي بقع على الأقمشة البيضاء او السوداء، ولا يترك البقع الصفراء على الملابس الملونة،
تم اختبار تأثيره على الجلد بواسطة اطباء الجلد.",https://smartshopping.sa/web/image/product.product/1690/image_1024,product_product_1690_image_1024.png
1903,ورق تجليد كلاسيكي 45 سم,11.5,أدوات مكتبية,ورق، ورق كلاسيكي، ورق تجليد,ورق تجليد كلاسيكي بشكل جذاب بمقاس 45 سم,"ورق تجليد ذاتي اللصق جديد وعالي الجودة وقابل للإزالة
سهل التنظيف ومقاومة للماء والرطوبة والعفن وغير سام وصديقة للبيئة
سهل الاستخدام، ليس عليك سوى سحبه ولصقه على السطح للحصول على زينة سريعة لمنزلك او دفترك
يناسب جميع الأسطح الناعمة والمسطحة مثل البلاط والخشب والمعدن والورق المقوى
منتج غير ملائم لبعض الأسطح الوعرة مثل الجدران الرمادية والأسطح غير المستوية والجدران ذات الطلاء المتشقق",https://smartshopping.sa/web/image/product.product/1903/image_1024,product_product_1903_image_1024.png
1856,مطارة بلاستيك 600 مل,11.5,أدوات مكتبية,مطاره، زمزميه,حافظة ماء بلاستيكية بجودة عالية باللون البني بحجم 600 مل,"مطارة ماء
خفيفة الوزن وسهلة الحمل
السعة: 600 مل
المادة المصنعة: بلاستيك
تحافظ على برودة الماء
حجم مناسب جدا للوضع ضمن حقائب الرحلات دون استهلاك مساحة كبيرة","https://smartshopping.sa/web/image/product.product/1856/image_1024
https://smartshopping.sa/web/image/product.image/54/image_1024","product_product_1856_image_1024.png
product_image_54_image_1024.png"
1902,ورق تجليد خشبي 45 سم,11.5,أدوات مكتبية,ورق، ورق خشبي، ورق تجليد,ورق تجليد خشبي بشكل جذاب بمقاس 45 سم,"ورق تجليد ذاتي اللصق جديد وعالي الجودة وقابل للإزالة
سهل التنظيف ومقاومة للماء والرطوبة والعفن وغير سام وصديقة للبيئة
سهل الاستخدام، ليس عليك سوى سحبه ولصقه على السطح للحصول على زينة سريعة لمنزلك او دفترك
يناسب جميع الأسطح الناعمة والمسطحة مثل البلاط والخشب والمعدن والورق المقوى
منتج غير ملائم لبعض الأسطح الوعرة مثل الجدران الرمادية والأسطح غير المستوية والجدران ذات الطلاء المتشقق",https://smartshopping.sa/web/image/product.product/1902/image_1024,product_product_1902_image_1024.png
1811,فرش الوان مائية بوكي 6 فرش,5.75,أدوات مكتبية,فرش، تلوين، أدوات رسم، فرش مائية,طقم فرش متعددة الإستخدامات,"مجموعة فرش متعددة الاستخدام تساعدك في رسم المساحات الواسعة والتفاصيل الصغيرة
يمكن استخدامها مع الألوان الزيتية والمائية والأكريليك
مقابض سميكة سهلة الالتقاط ويسهل التحكم بها للبدء بعملية الرسم
يُنصح بشطف اللون جيداً بالماء الدافئ عند الانتهاء للعناية بالفرشاة","https://smartshopping.sa/web/image/product.product/1811/image_1024
https://smartshopping.sa/web/image/product.image/52/image_1024","product_product_1811_image_1024.png
product_image_52_image_1024.png"
1805,غراء سائل شفاف WINNER 125 مل,5.75,أدوات مكتبية,غراء، لصق، لاصق شفاف، صمغ,غراء سائل شفاف متعدد الإستخدامات ,"يستخدم على الورق والورق المقوى والخشب الخفيف والقماش
غير سام
قابل للغسل",https://smartshopping.sa/web/image/product.product/1805/image_1024,product_product_1805_image_1024.png
1796,طقم فرش رسم 3 فرش,5.75,أدوات مكتبية,فرش، ادوات رسم، غرشاة رسم، رسم,طقم فرش متعددة الإستخدامات,"مجموعة فرش متعددة الاستخدام تساعدك في رسم المساحات الواسعة والتفاصيل الصغيرة
يمكن استخدامها مع الألوان الزيتية والمائية والأكريليك
مقابض سميكة سهلة الالتقاط ويسهل التحكم بها للبدء بعملية الرسم
يمكن للفرشاة التقاط المزيد من المادة اللونية
يُنصح بشطف اللون جيداً بالماء الدافئ عند الانتهاء للعناية بالفرشاة",https://smartshopping.sa/web/image/product.product/1796/image_1024,product_product_1796_image_1024.png
1801,طقم قلم حبر بوكي 5 أقلام,5.75,أدوات مكتبية,قلم حبر، أقلام، طقم بوكي,"طقم قلم حبر ملون مقاس 0.7 مم عدد 5 قلم
","ينتج تدفقاً ثابتاً من الحبر ويمنح لوناً متماسكاً ولطيفاً
مزود بمشبك يتيح لك بفاعلية تخزين القلم في جيبك
جسم أسطواني الشكل يوفر قبضة مثالية أثناء الكتابة
طرف دقيق بعرض 0.7 يمكنك من رسم خطوط دقيقة سلسة أثناء الكتابة",https://smartshopping.sa/web/image/product.product/1801/image_1024,product_product_1801_image_1024.png
1726,دفتر عربي كبير 80 ورقة,5.75,أدوات مكتبية,دفتر، مسودة، دفتر عربي، كراس,دفتر عربي كبير بغلاف من الورق المقوى 80 ورقة,"ورق مسطر للكتابة الأنيقة والمقروءة
تصميم لولبي مزدوج يوفر المتانة
تتميز الصفحات بوجود ثقوب لسهولة التمزيق
مثالية للاستخدام في المنزل والمكتب
دفتر ملاحظات عالي الجودة بمثابة تذكار دائم وهدية مجدية",https://smartshopping.sa/web/image/product.product/1726/image_1024,product_product_1726_image_1024.png
1792,طقم أقلام تظهير بوكي,5.75,أدوات مكتبية,أقلام تظهير، أقلام تحديد، أقلام بوكي,طقم أقلام تظهير من بوكي 4 أقلام,"أقلام تحديد وتظليل متعددة الاستخدامات
طقم مكون من 4 ألوان مختلفة ذات جودة عالية
تكنولوجيا حقن الحبر تسهل تدفق الحبر بشكل موحد
يضمن كتابة مضادة للبقع على جميع الأوراق القياسية
سن من البوليستر المتميز يكتب بثلاثة خطوط ذات عرض مختلف لإبراز فردي ودقيق للنص","https://smartshopping.sa/web/image/product.product/1792/image_1024
https://smartshopping.sa/web/image/product.image/55/image_1024","product_product_1792_image_1024.png
product_image_55_image_1024.png"
1800,طقم قلم حبر بوكي 10 قلم,11.5,أدوات مكتبية,قلم حبر، أقلام، طقم بوكي,طقم قلم حبر ملون مقاس 0.7 مم عدد  10 قلم,"ينتج تدفقاً ثابتاً من الحبر ويمنح لوناً متماسكاً ولطيفاً
مزود بمشبك يتيح لك بفاعلية تخزين القلم في جيبك
جسم أسطواني الشكل يوفر قبضة مثالية أثناء الكتابة
طرف دقيق بعرض 0.7 يمكنك من رسم خطوط دقيقة سلسة أثناء الكتابة",https://smartshopping.sa/web/image/product.product/1800/image_1024,product_product_1800_image_1024.png
1727,دفتر عربي كبير 80 ورقة,11.5,أدوات مكتبية,دفتر، مسودة، دفتر عربي، كراس,دفتر عربي كبير بغلاف من الورق المقوى 80 ورقة,"ورق مسطر للكتابة الأنيقة والمقروءة
تصميم لولبي مزدوج يوفر المتانة
تتميز الصفحات بوجود ثقوب لسهولة التمزيق
مثالية للاستخدام في المنزل والمكتب
دفتر ملاحظات عالي الجودة بمثابة تذكار دائم وهدية مجدية",https://smartshopping.sa/web/image/product.product/1727/image_1024,product_product_1727_image_1024.png
1780,شريط لاصق شفاف 8 رولات,5.75,أدوات مكتبية,شريط لاصق، لصق، لصق شفاف,شريط لاصق شفاف متعدد الإستخدامات بقياس  18 مم * 30 يارد,"خاصية لصق فائقة تلتصق بإحكام على أي نوع من الأسطح
عالي الجودة
تحتوي المجموعة على 8 رولات",https://smartshopping.sa/web/image/product.product/1780/image_1024,product_product_1780_image_1024.png
1728,دفتر عربي كبير 80 ورقة,11.5,أدوات مكتبية,دفتر، مسودة، دفتر عربي، كراس,دفتر عربي كبير بغلاف من الورق المقوى 80 ورقة,"ورق مسطر للكتابة الأنيقة والمقروءة
تصميم لولبي مزدوج يوفر المتانة
تتميز الصفحات بوجود ثقوب لسهولة التمزيق
مثالية للاستخدام في المنزل والمكتب
دفتر ملاحظات عالي الجودة بمثابة تذكار دائم وهدية مجدية","https://smartshopping.sa/web/image/product.product/1728/image_1024
https://smartshopping.sa/web/image/product.image/53/image_1024","product_product_1728_image_1024.png
product_image_53_image_1024.png"
1687,بالتة ألوان وردي,5.75,أدوات مكتبية,بالتة ألوان، خلط ألوان,بالتة ألوان بلاستيكية تأتي باللون الوردي,"بالتة ألوان بلاستيك دائرية صغيرة
عين
اللون وردي
العدد 3 قطعة",https://smartshopping.sa/web/image/product.product/1687/image_1024,product_product_1687_image_1024.png
1684,ألوان خشبية بوكي 12 لون,5.75,أدوات مكتبية,ألوان، أقلام تلوين، أقلام خشبية,عدد 12 قلم تلوين خشبي,"ألوان مخصصة للرسم على الجسم بجودة عالية
ألوان مخصصة للرسم على الجسم بجودة عالية
يجف بسرعة ويُغسل بالماء بسهولة
عدد الألوان: 12
العلامة التجارية: ميقدا",https://smartshopping.sa/web/image/product.product/1684/image_1024,product_product_1684_image_1024.png
1941,مجسم بني شكل بنت,82.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1941/image_1024
https://smartshopping.sa/web/image/product.image/56/image_1024","product_product_1941_image_1024.png
product_image_56_image_1024.png"
1779,شجر يوكا فرع 1.5م,220.0,الديكورات,شجر، شجر زينة، أشجار,"شجر زينة يوكا بفرع واحد اخضر صناعي داخلي يأتي مع الحوض
","نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 1.5 م",https://smartshopping.sa/web/image/product.product/1779/image_1024,product_product_1779_image_1024.png
1901,ورد قبة سكري صغير,46.0,الديكورات,ورد، ورد باللون، ورد قبة,ورد قبة باللون اللؤلؤي صغير صناعي,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده",https://smartshopping.sa/web/image/product.product/1901/image_1024,product_product_1901_image_1024.png
1685,الوان وجه ميقدا 12 لون,11.5,أدوات مكتبية,الوان وجه، رسم وجه، الوان بشرة,"الوان ميقدا للجسم على شكل أقلام مما يسهل عملية الرسم بها, آمنه وسهلة الاستخدام.","ألوان مخصصة للرسم على الجسم بجودة عالية
يجف بسرعة ويُغسل بالماء بسهولة
عدد الألوان: 12
العلامة التجارية: ميقدا",https://smartshopping.sa/web/image/product.product/1685/image_1024,product_product_1685_image_1024.png
1777,شجر ورد سكري 87 سم,108.5,الديكورات,شجر، شجر زينة، أشجار,"شجر ورد زينة بلون اللؤلؤ صناعي داخلي يأتي مع الحوض
","نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 87 سم",https://smartshopping.sa/web/image/product.product/1777/image_1024,product_product_1777_image_1024.png
1778,شجر يوكا 1.1م,161.0,الديكورات,شجر، شجر زينة، أشجار,"شجر زينة يوكا اخضر صناعي داخلي يأتي مع الحوض
","نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 1.1 م",https://smartshopping.sa/web/image/product.product/1778/image_1024,product_product_1778_image_1024.png
1773,شجر زيتون صناعي متوسط,173.0,الديكورات,شجر، شجر زينة، أشجار,شجر زينة زيتون صناعي داخلي بحجم متوسط يأتي مع الحوض,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده",https://smartshopping.sa/web/image/product.product/1773/image_1024,product_product_1773_image_1024.png
1774,شجر عروق اخصر صناعي,63.5,الديكورات,شجر، شجر زينة، أشجار,شجر زينة عروق اخصر صناعي داخلي يأتي مع الحوض,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده",https://smartshopping.sa/web/image/product.product/1774/image_1024,product_product_1774_image_1024.png
1775,شجر مونستيرا صناعي 1.2 م,148.0,الديكورات,شجر، شجر زينة، أشجار,"شجر زينة مونستيرا صناعي داخلي يأتي مع الحوض
","نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 1.2 م",https://smartshopping.sa/web/image/product.product/1775/image_1024,product_product_1775_image_1024.png
1683,الوان اكريليك ارجواني 60 مل,5.75,أدوات مكتبية,ألوان اكليريك، لون اكليريك, علبتين ألوان اكريليك باللون الارجواني بحجم 60 مل BOOKEY,"اللون
 ارجواني
عدد الألوان: 1 لون 2 عبوة
نوع الألوان
: 
اكريليك
‎",https://smartshopping.sa/web/image/product.product/1683/image_1024,product_product_1683_image_1024.png
1772,شجر دفنباخيا صناعي 1.2 م,139.0,الديكورات,شجر، شجر زينة، أشجار,شجر دفنباخيا صناعي داخلي يأتي مع الحوض وبطول 1.2 م,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 1.2 م",https://smartshopping.sa/web/image/product.product/1772/image_1024,product_product_1772_image_1024.png
1676,اقلام سبورة ملونة 10 قلم,5.75,أدوات مكتبية,أقلام سبورة، قلم سبورة، ألوان سبورة,طقم اقلام سبورة ملون بمغناطيس وممحاة يأتي في المغلف عدد  10 اقلام,"قلم ماركر ذو جودة عالية مثالي للاستخدام على اللوحات البيضاء
يمكن إزالته بسهولة بواسطة قطعة قماش جافة أو ممسحة
يتميز بتدفق ثابت للحبر وصولًا إلى آخر قطرة بألوان واضحة قوية
حزمة مكونة من 10 اقلام للسبورة البيضاء",https://smartshopping.sa/web/image/product.product/1676/image_1024,product_product_1676_image_1024.png
1770,شجر برجراس صناعي 86 سم,107.25,الديكورات,شجر، شجر زينة، أشجار,"شجر برجراس صناعي داخلي يأتي مع سلة من الخيش بطول 86 سم
","نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 86 سم",https://smartshopping.sa/web/image/product.product/1770/image_1024,product_product_1770_image_1024.png
1675,أقلام تلوين مائية بوكي 12 لون,6.61,أدوات مكتبية,ألوان، أقلام تلوين، أقلام مائية,طقم الوان مائية قابلة للمسح يحتوي المغلف على 12 قلم تلوين ب 12 لون مختلف,,https://smartshopping.sa/web/image/product.product/1675/image_1024,product_product_1675_image_1024.png
1771,شجر خريفي صناعي 90 سم,132.0,الديكورات,شجر، شجر زينة، أشجار,شجر زينة خريفي صناعي داخلي بطول 90 سم يأتي مع الحوض,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 90 سم",https://smartshopping.sa/web/image/product.product/1771/image_1024,product_product_1771_image_1024.png
1769,شجر برجراس صناعي 1م,111.75,الديكورات,شجر، شجر زينة، أشجار,"شجر برجراس صناعي داخلي يأتي مع سلة باللون الفاتح بطول 1 متر
","نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 1 متر",https://smartshopping.sa/web/image/product.product/1769/image_1024,product_product_1769_image_1024.png
1682,الوان اكريليك بوميقا 12 لون,11.5,أدوات مكتبية,ألوان اكليريك، لون اكليريك,الوان اكريليك 12 لون Bomega مقاس 12مل,"اللون
ألوان
 متعددة
عدد الألوان: 12 لون
نوع الألوان
: 
اكريليك
‎",https://smartshopping.sa/web/image/product.product/1682/image_1024,product_product_1682_image_1024.png
1959,مجسم شكل حصان ابيض,26.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1959/image_1024
https://smartshopping.sa/web/image/product.image/91/image_1024
https://smartshopping.sa/web/image/product.image/92/image_1024","product_product_1959_image_1024.png
product_image_91_image_1024.png
product_image_92_image_1024.png"
1974,شجر برجراس صناعي 1.2م مركن فاتح,140.25,الديكورات,شجر، شجر زينة، أشجار,شجر برجراس صناعي داخلي يأتي مع مركن باللون الفاتح بطول 1.2 متر,"نبات صناعي وكأنه طبيعي يحتفظ بنضارته وشكله لمدة طويلة
حل جيد إذا لم يكن بإمكانك وضع نباتات طبيعية، ولكن مازلت تريد الاستمتاع بجمال الطبيعة
يمكنك وضعها في جميع أنواع الإضاءات أو حتى في الظلام
يمكنك تغييرها مع اختلاف المواسم وإضفاء الإشراق على الغرفة في أي وقت تريده
طول الشجرة: 1.2م",https://smartshopping.sa/web/image/product.product/1974/image_1024,product_product_1974_image_1024.png
1960,مجسم شكل حصان اسود,26.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1960/image_1024
https://smartshopping.sa/web/image/product.image/93/image_1024
https://smartshopping.sa/web/image/product.image/94/image_1024","product_product_1960_image_1024.png
product_image_93_image_1024.png
product_image_94_image_1024.png"
1957,مجسم شكل حصان ذهبي,85.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1957/image_1024
https://smartshopping.sa/web/image/product.image/87/image_1024
https://smartshopping.sa/web/image/product.image/88/image_1024","product_product_1957_image_1024.png
product_image_87_image_1024.png
product_image_88_image_1024.png"
1958,تحفة شكل ماكينة خياطة,47.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1958/image_1024
https://smartshopping.sa/web/image/product.image/89/image_1024
https://smartshopping.sa/web/image/product.image/90/image_1024","product_product_1958_image_1024.png
product_image_89_image_1024.png
product_image_90_image_1024.png"
1956,تحفة شكل مسجل احمر,44.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1956/image_1024
https://smartshopping.sa/web/image/product.image/85/image_1024
https://smartshopping.sa/web/image/product.image/86/image_1024","product_product_1956_image_1024.png
product_image_85_image_1024.png
product_image_86_image_1024.png"
1954,تحفة فانوس بساعة,34.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1954/image_1024
https://smartshopping.sa/web/image/product.image/81/image_1024
https://smartshopping.sa/web/image/product.image/82/image_1024","product_product_1954_image_1024.png
product_image_81_image_1024.png
product_image_82_image_1024.png"
1955,تحفة شكل طاحونة ذهبي,26.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1955/image_1024
https://smartshopping.sa/web/image/product.image/83/image_1024
https://smartshopping.sa/web/image/product.image/84/image_1024","product_product_1955_image_1024.png
product_image_83_image_1024.png
product_image_84_image_1024.png"
1944,تحفة رائد فضاء رمادي,82.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1944/image_1024
https://smartshopping.sa/web/image/product.image/61/image_1024
https://smartshopping.sa/web/image/product.image/62/image_1024","product_product_1944_image_1024.png
product_image_61_image_1024.png
product_image_62_image_1024.png"
1942,مجسم وردي شكل بنت,82.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1942/image_1024
https://smartshopping.sa/web/image/product.image/57/image_1024
https://smartshopping.sa/web/image/product.image/58/image_1024","product_product_1942_image_1024.png
product_image_57_image_1024.png
product_image_58_image_1024.png"
1946,تحفة حافظة مناديل باص اصفر,72.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1946/image_1024
https://smartshopping.sa/web/image/product.image/65/image_1024
https://smartshopping.sa/web/image/product.image/66/image_1024","product_product_1946_image_1024.png
product_image_65_image_1024.png
product_image_66_image_1024.png"
1945,تحفة شكل مطحنة قهوة,34.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1945/image_1024
https://smartshopping.sa/web/image/product.image/63/image_1024
https://smartshopping.sa/web/image/product.image/64/image_1024","product_product_1945_image_1024.png
product_image_63_image_1024.png
product_image_64_image_1024.png"
1947,تحفة حافظة مناديل سيارة ازرق,69.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1947/image_1024
https://smartshopping.sa/web/image/product.image/67/image_1024
https://smartshopping.sa/web/image/product.image/68/image_1024","product_product_1947_image_1024.png
product_image_67_image_1024.png
product_image_68_image_1024.png"
1948,تحفة سيارة ايسكريم,34.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1948/image_1024
https://smartshopping.sa/web/image/product.image/69/image_1024
https://smartshopping.sa/web/image/product.image/70/image_1024","product_product_1948_image_1024.png
product_image_69_image_1024.png
product_image_70_image_1024.png"
1949,تحفة وجة نسائي ابيض بقاعدة,38.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1949/image_1024
https://smartshopping.sa/web/image/product.image/71/image_1024
https://smartshopping.sa/web/image/product.image/72/image_1024","product_product_1949_image_1024.png
product_image_71_image_1024.png
product_image_72_image_1024.png"
1951,تحفة وجة نسائي ذهبي بقاعدة,38.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1951/image_1024
https://smartshopping.sa/web/image/product.image/75/image_1024
https://smartshopping.sa/web/image/product.image/76/image_1024","product_product_1951_image_1024.png
product_image_75_image_1024.png
product_image_76_image_1024.png"
1950,تحفة وجة نسائي اسود بقاعدة,38.0,الديكورات,تحفه، زينه، تحف، ديكور,تحفة للزينة توضع في المنزل أو المكتب او غيرها,,"https://smartshopping.sa/web/image/product.product/1950/image_1024
https://smartshopping.sa/web/image/product.image/73/image_1024
https://smartshopping.sa/web/image/product.image/74/image_1024","product_product_1950_image_1024.png
product_image_73_image_1024.png
product_image_74_image_1024.png"
